Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"740"	"HOXC5"	"685.0"	"ARCHS4 Coexpression,1066;Enrichr Queries,543;GTEx Coexpression,446"	"NGFR,CXCL10,PARM1,ANGPT1,TNC"
"gene_set_query"	"741"	"ZBTB3"	"685.7"	"ARCHS4 Coexpression,989;Enrichr Queries,437;GTEx Coexpression,631"	"CXCL10,RSAD2,TNFAIP3,EVI2B,ICAM1,IFIT2"
"gene_set_query"	"742"	"SETDB1"	"686.7"	"Literature ChIP-seq,76;ARCHS4 Coexpression,1153;ENCODE ChIP-seq,91;Enrichr Queries,1334;ReMap ChIP-seq,164;GTEx Coexpression,1302"	"RSAD2,ANGPT1,FOXG1,FUCA1,STC1,TNFAIP3,NID2,ICAM1,IFIT2,IL1B,CD24,TLR2,BIRC3"
"gene_set_query"	"743"	"YY1"	"686.8"	"Literature ChIP-seq,112;ARCHS4 Coexpression,1144;ENCODE ChIP-seq,82;Enrichr Queries,1176;ReMap ChIP-seq,276;GTEx Coexpression,1331"	"C3,IL6,PCDHB2,CCL20,PLPPR4,JAKMIP2,TLR2"
"gene_set_query"	"744"	"FOXH1"	"687.7"	"ARCHS4 Coexpression,421;Enrichr Queries,1117;GTEx Coexpression,525"	"CXCL10,BEX1,FUCA1,CD24"
"gene_set_query"	"745"	"FOXJ2"	"687.8"	"ARCHS4 Coexpression,632;Enrichr Queries,1149;ReMap ChIP-seq,225;GTEx Coexpression,745"	"FOXG1,TNFAIP3,TM6SF1,EVI2B"
"gene_set_query"	"746"	"PROP1"	"688.0"	"ARCHS4 Coexpression,1173;Enrichr Queries,376;GTEx Coexpression,515"	"CXCL10,IL6,BEX1,SERPINB2,IL1B,CCL5"
"gene_set_query"	"747"	"TCF24"	"688.7"	"ARCHS4 Coexpression,1202;Enrichr Queries,255;GTEx Coexpression,609"	"C3,DPP4,NGFR,CXCL10,TMEM178B,MAOB,TNC,CLDN1"
"gene_set_query"	"748"	"IRX3"	"692.0"	"ARCHS4 Coexpression,992;Enrichr Queries,354;GTEx Coexpression,730"	"C3,CXCL10,PSAT1,TNC,GBP2,CD24,CLDN1"
"gene_set_query"	"749"	"ZNF491"	"692.0"	"ARCHS4 Coexpression,469;Enrichr Queries,634;GTEx Coexpression,973"	"CPM,CXCL10,PCDHB2,FOXG1,NPTX1,ICAM1"
"gene_set_query"	"750"	"ZNF382"	"692.7"	"ARCHS4 Coexpression,1413;Enrichr Queries,307;GTEx Coexpression,358"	"C3,DPP4,CXCL10,PARM1,KCND2,TNFAIP3,NPTX1"
"gene_set_query"	"751"	"E2F7"	"692.8"	"Literature ChIP-seq,160;ARCHS4 Coexpression,1277;Enrichr Queries,910;ReMap ChIP-seq,289;GTEx Coexpression,828"	"CXCL10,PSAT1"
"gene_set_query"	"752"	"ZNF652"	"693.5"	"Literature ChIP-seq,23;ARCHS4 Coexpression,993;Enrichr Queries,1079;GTEx Coexpression,679"	"PLXDC2,CLDN1,BIRC3,CDR1"
"gene_set_query"	"753"	"ZNF582"	"694.3"	"ARCHS4 Coexpression,1094;Enrichr Queries,485;GTEx Coexpression,504"	"CXCL10,RAB27B,GBP2,NID2,ICAM1,BIRC3"
"gene_set_query"	"754"	"ZNF442"	"695.3"	"ARCHS4 Coexpression,1523;Enrichr Queries,88;GTEx Coexpression,475"	"NGFR,CXCL8,RSAD2,TNFAIP3,ICAM1,IFIT2,C3,CXCL10,CCL5,SERPING1,GBP2,BIRC3"
"gene_set_query"	"755"	"HOXC9"	"696.3"	"Literature ChIP-seq,137;ARCHS4 Coexpression,878;Enrichr Queries,715;GTEx Coexpression,1055"	"RGS4,CXCL10,SERTAD4,TNC,STC1"
"gene_set_query"	"756"	"ZNF222"	"697.3"	"ARCHS4 Coexpression,1501;Enrichr Queries,197;GTEx Coexpression,394"	"C3,CXCL10,CXCL8,VNN2,TNFAIP3,EVI2B,GBP2,ICAM1,IFIT2,BIRC3"
"gene_set_query"	"757"	"KLF8"	"698.3"	"ARCHS4 Coexpression,1292;Enrichr Queries,113;GTEx Coexpression,690"	"C3,DPP4,CXCL10,RSAD2,PSAT1,TNC,TNFAIP3,CLDN1,ICAM1,BIRC3"
"gene_set_query"	"758"	"ZNF581"	"699.3"	"ARCHS4 Coexpression,832;Enrichr Queries,660;GTEx Coexpression,606"	"PSAT1,TNC,CYTIP,GBP2"
"gene_set_query"	"759"	"RFX3"	"701.3"	"ARCHS4 Coexpression,227;Enrichr Queries,1264;GTEx Coexpression,613"	"TMEM178B,PCDHB2,FOXG1,JAKMIP2"
"gene_set_query"	"760"	"TEF"	"702.0"	"ARCHS4 Coexpression,526;Enrichr Queries,898;GTEx Coexpression,682"	"C3,CXCL10,KCND2,NPTX1"
"gene_set_query"	"761"	"ZGLP1"	"702.0"	"ARCHS4 Coexpression,284;GTEx Coexpression,1120"	"RAB27B,TM6SF1"
"gene_set_query"	"762"	"CUX2"	"702.3"	"ARCHS4 Coexpression,711;Enrichr Queries,909;GTEx Coexpression,487"	"RGS4,CXCL10,TMEM178B,NPTX1"
"gene_set_query"	"763"	"TFE3"	"702.7"	"ARCHS4 Coexpression,899;Enrichr Queries,809;GTEx Coexpression,400"	"TNFAIP3,GBP2,SOD2,TLR2,ICAM1"
"gene_set_query"	"764"	"THYN1"	"703.5"	"ARCHS4 Coexpression,1091;GTEx Coexpression,316"	"BEX1,JAKMIP2"
"gene_set_query"	"765"	"ZNF93"	"706.0"	"ARCHS4 Coexpression,293;Enrichr Queries,789;GTEx Coexpression,1036"	"CXCL10,CXCL8,PSAT1,CD24,IFIT2"
"gene_set_query"	"766"	"NPAS1"	"707.3"	"ARCHS4 Coexpression,1254;Enrichr Queries,414;GTEx Coexpression,454"	"RGS4,NGFR,CXCL10,TNC,NPTX1,CRLF1"
"gene_set_query"	"767"	"HOXA7"	"707.3"	"ARCHS4 Coexpression,588;Enrichr Queries,429;GTEx Coexpression,1105"	"C3,DPP4,CXCL10,ANGPT1,TNC,TNFAIP3"
"gene_set_query"	"768"	"ZNF708"	"707.7"	"ARCHS4 Coexpression,544;Enrichr Queries,886;GTEx Coexpression,693"	"PCDHB2,PLXDC2,JAKMIP2,BIRC3"
"gene_set_query"	"769"	"ZNF548"	"707.7"	"ARCHS4 Coexpression,623;Enrichr Queries,940;GTEx Coexpression,560"	"TNFAIP3,ABCA8,BIRC3"
"gene_set_query"	"770"	"SCMH1"	"709.0"	"ARCHS4 Coexpression,950;GTEx Coexpression,468"	"PPP1R14A"
"gene_set_query"	"771"	"ZNF788P"	"709.3"	"ARCHS4 Coexpression,1342;Enrichr Queries,396;GTEx Coexpression,390"	"CXCL10,CXCL8,KCND2,PSAT1,NPTX1,CLDN1,BIRC3"
"gene_set_query"	"772"	"TIGD7"	"709.3"	"ARCHS4 Coexpression,264;Enrichr Queries,850;GTEx Coexpression,1014"	"PARM1,PCDHB2,MYBPH,IFIT2"
"gene_set_query"	"773"	"ZFY"	"709.7"	"ARCHS4 Coexpression,760;Enrichr Queries,1;GTEx Coexpression,1368"	"CXCL8,SERPINB2,TNFAIP6,RSAD2,MMP1,CCL20,TNC,TNFAIP3,STC1,ICAM1,IFIT2,C3,DPP4,CXCL10,IL6,PSAT1,IL1B,CCL5,CD24,BIRC3"
"gene_set_query"	"774"	"MYT1L"	"710.0"	"ARCHS4 Coexpression,692;Enrichr Queries,1267;GTEx Coexpression,171"	"BEX1,TMEM178B,PLPPR4,SLITRK5"
"gene_set_query"	"775"	"ESRRA"	"712.0"	"ARCHS4 Coexpression,1288;ENCODE ChIP-seq,22;Enrichr Queries,982;ReMap ChIP-seq,171;GTEx Coexpression,1097"	"EHF,SOD2,LINC02015,ICAM1"
"gene_set_query"	"776"	"ZNF532"	"712.0"	"ARCHS4 Coexpression,203;Enrichr Queries,1041;GTEx Coexpression,892"	"TMEM178B,PCDHB2,TNC,CD24"
"gene_set_query"	"777"	"TRERF1"	"712.0"	"ARCHS4 Coexpression,402;Enrichr Queries,1140;GTEx Coexpression,594"	"SERPINB2,VNN2,TNFAIP3,EVI2B"
"gene_set_query"	"778"	"PRDM9"	"713.0"	"ARCHS4 Coexpression,339;Enrichr Queries,492;GTEx Coexpression,1308"	"C3,CXCL10,IL6,ANGPT1,PSAT1,SLITRK5"
"gene_set_query"	"779"	"TFAP2D"	"713.0"	"ARCHS4 Coexpression,1100;Enrichr Queries,1003;GTEx Coexpression,36"	"BEX1,FOXG1,PLPPR4,KCTD4"
"gene_set_query"	"780"	"TFAP4"	"713.0"	"ARCHS4 Coexpression,594;Enrichr Queries,1139;ReMap ChIP-seq,201;GTEx Coexpression,918"	"C3,PSAT1,SLITRK5,ICAM1"
"gene_set_query"	"781"	"ZBTB7B"	"714.0"	"ARCHS4 Coexpression,468;Enrichr Queries,976;GTEx Coexpression,698"	"VNN2,TNFAIP3,EVI2B,CLDN1,ICAM1"
"gene_set_query"	"782"	"ESR2"	"714.2"	"Literature ChIP-seq,115;ARCHS4 Coexpression,1470;Enrichr Queries,336;ReMap ChIP-seq,222;GTEx Coexpression,1428"	"DPP4,CXCL10,IL6,VCAM1,PARM1,IL1B,NPTX1,ICAM1"
"gene_set_query"	"783"	"ZNF114"	"714.3"	"ARCHS4 Coexpression,1420;Enrichr Queries,71;GTEx Coexpression,652"	"CPM,PARM1,CXCL8,MMP1,CCL20,TNC,TNFAIP3,ICAM1,IFIT2,C3,CXCL10,PSAT1,BIRC3"
"gene_set_query"	"784"	"POU2F1"	"714.5"	"ARCHS4 Coexpression,1124;Enrichr Queries,1296;ReMap ChIP-seq,123;GTEx Coexpression,315"	"KCND2,PCDHB2,PSAT1,NPTX1,IFIT2"
"gene_set_query"	"785"	"FOXR2"	"715.0"	"ARCHS4 Coexpression,634;Enrichr Queries,136;GTEx Coexpression,1375"	"RGS4,C3,CXCL10,IL6,KCND2,RSAD2,ANKRD30B,DNER,GBP2,ICAM1"
"gene_set_query"	"786"	"AHRR"	"716.5"	"ARCHS4 Coexpression,459;GTEx Coexpression,974"	"FUCA1,ICAM1"
"gene_set_query"	"787"	"ATF6"	"717.0"	"ARCHS4 Coexpression,685;Enrichr Queries,1165;GTEx Coexpression,301"	"SLITRK5,EVI2B,TLR2,ICAM1"
"gene_set_query"	"788"	"OVOL3"	"718.0"	"ARCHS4 Coexpression,315;GTEx Coexpression,1121"	"APOD,CDR1"
"gene_set_query"	"789"	"NFYA"	"718.6"	"ARCHS4 Coexpression,996;ENCODE ChIP-seq,85;Enrichr Queries,1339;ReMap ChIP-seq,239;GTEx Coexpression,934"	"C3,CXCL10,PSAT1,FUCA1,PADI2"
"gene_set_query"	"790"	"NCOA2"	"719.3"	"ARCHS4 Coexpression,305;Enrichr Queries,1265;ReMap ChIP-seq,283;GTEx Coexpression,1024"	"VNN2,EVI2B"
"gene_set_query"	"791"	"ELK4"	"722.0"	"ARCHS4 Coexpression,1291;ENCODE ChIP-seq,99;Enrichr Queries,1223;ReMap ChIP-seq,236;GTEx Coexpression,761"	"C3,BEX1,CXCL8,GBP2"
"gene_set_query"	"792"	"ZNF549"	"722.7"	"ARCHS4 Coexpression,1168;Enrichr Queries,668;GTEx Coexpression,332"	"CXCL10,CXCL8,KCND2,NPTX1,BIRC3"
"gene_set_query"	"793"	"ONECUT2"	"722.7"	"ARCHS4 Coexpression,231;Enrichr Queries,1029;GTEx Coexpression,908"	"BEX1,TMEM178B,PCDHB2,NPTX1"
"gene_set_query"	"794"	"JRK"	"726.5"	"ARCHS4 Coexpression,885;GTEx Coexpression,568"	"PLXDC2"
"gene_set_query"	"795"	"RAX2"	"726.7"	"ARCHS4 Coexpression,1148;Enrichr Queries,537;GTEx Coexpression,495"	"BEX1,ANKRD30B,CCL5,GBP2,BIRC3"
"gene_set_query"	"796"	"SOX21"	"727.7"	"ARCHS4 Coexpression,783;Enrichr Queries,728;GTEx Coexpression,672"	"FOXG1,TNC,RAB27B,NPTX1"
"gene_set_query"	"797"	"ZNF333"	"728.0"	"ARCHS4 Coexpression,327;Enrichr Queries,799;GTEx Coexpression,1058"	"CXCL10,SLITRK5,ICAM1,BIRC3,JAKMIP2"
"gene_set_query"	"798"	"ZNF860"	"729.0"	"ARCHS4 Coexpression,1313;GTEx Coexpression,145"	"EHF,SERPINB2,RAB27B"
"gene_set_query"	"799"	"ZFHX3"	"732.3"	"ARCHS4 Coexpression,765;Enrichr Queries,1330;GTEx Coexpression,102"	"ACAN,PPP1R14A,CRLF1,CDR1"
"gene_set_query"	"800"	"ZNF26"	"732.3"	"ARCHS4 Coexpression,585;Enrichr Queries,721;GTEx Coexpression,891"	"CXCL8,TNFAIP3,SLITRK5,BIRC3"
"gene_set_query"	"801"	"E2F5"	"733.3"	"ARCHS4 Coexpression,1378;Enrichr Queries,531;ReMap ChIP-seq,224;GTEx Coexpression,800"	"CXCL10,PSAT1,TNFAIP3,CD24,BIRC3"
"gene_set_query"	"802"	"ZNF595"	"733.5"	"ARCHS4 Coexpression,1330;Enrichr Queries,137"	"CXCL10,CXCL8,RSAD2,PSAT1,IL1B,TNC,TNFAIP3,IFIT2,BIRC3"
"gene_set_query"	"803"	"KMT2B"	"735.0"	"ARCHS4 Coexpression,1320;ReMap ChIP-seq,150"	"MMP7,ICAM1"
"gene_set_query"	"804"	"GCM2"	"736.3"	"ARCHS4 Coexpression,377;Enrichr Queries,670;GTEx Coexpression,1162"	"CXCL10,EHF,KCND2,FOXG1,CDR1"
"gene_set_query"	"805"	"NR1H4"	"737.3"	"ARCHS4 Coexpression,1038;Enrichr Queries,188;GTEx Coexpression,986"	"C3,DPP4,CXCL10,VCAM1,VNN1,MAOB,TNC,GBP2"
"gene_set_query"	"806"	"ZNF727"	"738.5"	"ARCHS4 Coexpression,145;GTEx Coexpression,1332"	"DNER,APOD,CDR1"
"gene_set_query"	"807"	"ZNF292"	"739.3"	"ARCHS4 Coexpression,444;Enrichr Queries,1220;GTEx Coexpression,554"	"BEX1,FOXG1,BIRC3"
"gene_set_query"	"808"	"ZNF627"	"739.7"	"ARCHS4 Coexpression,156;Enrichr Queries,735;GTEx Coexpression,1328"	"BEX1,PCDHB2,GBP2,ICAM1,IFIT2,JAKMIP2"
"gene_set_query"	"809"	"DMRTC2"	"740.7"	"ARCHS4 Coexpression,913;Enrichr Queries,228;GTEx Coexpression,1081"	"PPP1R14A,CXCL10,WIF1,IL1B,FOXG1,CCL5,TNC"
"gene_set_query"	"810"	"ZBTB8B"	"741.0"	"ARCHS4 Coexpression,1360;GTEx Coexpression,122"	"BEX1,DNER,JAKMIP2"
"gene_set_query"	"811"	"HAND2"	"742.7"	"ARCHS4 Coexpression,691;Enrichr Queries,177;GTEx Coexpression,1360"	"RGS4,CXCL10,PARM1,VCAM1,ANGPT1,TNC,SVEP1,HAPLN1"
"gene_set_query"	"812"	"CAMTA1"	"743.3"	"ARCHS4 Coexpression,572;Enrichr Queries,1250;GTEx Coexpression,408"	"BEX1,KCND2,JAKMIP2"
"gene_set_query"	"813"	"ATOH7"	"743.7"	"ARCHS4 Coexpression,407;Enrichr Queries,696;GTEx Coexpression,1128"	"CXCL10,TMEM158,BEX1,SLITRK5,HAPLN1"
"gene_set_query"	"814"	"ZNF541"	"744.3"	"ARCHS4 Coexpression,1138;Enrichr Queries,200;GTEx Coexpression,895"	"C3,DPP4,NGFR,CXCL10,VCAM1,IL1B,SLITRK5,CRLF1"
"gene_set_query"	"815"	"SOX6"	"744.8"	"ARCHS4 Coexpression,618;Enrichr Queries,774;ReMap ChIP-seq,66;GTEx Coexpression,1521"	"CXCL10,EHF,IL6,RSAD2,ANGPT1,FOXG1,TNC,TNFAIP3"
"gene_set_query"	"816"	"ZNF793"	"746.3"	"ARCHS4 Coexpression,1516;Enrichr Queries,489;GTEx Coexpression,234"	"C3,CPM,CXCL10,KCND2,NPTX1,PLXDC2,JAKMIP2"
"gene_set_query"	"817"	"OTX1"	"747.0"	"ARCHS4 Coexpression,784;Enrichr Queries,673;GTEx Coexpression,784"	"CXCL10,FOXG1,TNC,CLDN1"
"gene_set_query"	"818"	"ZNF804B"	"747.0"	"ARCHS4 Coexpression,877;Enrichr Queries,714;GTEx Coexpression,650"	"CXCL10,PARM1,KCND2,SVEP1"
"gene_set_query"	"819"	"TERF1"	"749.8"	"ARCHS4 Coexpression,406;Enrichr Queries,1034;ReMap ChIP-seq,165;GTEx Coexpression,1394"	"VNN2,PSAT1,SAA2,CD24"
"gene_set_query"	"820"	"NKX24"	"750.0"	"ARCHS4 Coexpression,994;GTEx Coexpression,506"	"WIF1"
"gene_set_query"	"821"	"ZNF592"	"751.8"	"ARCHS4 Coexpression,887;Enrichr Queries,1278;ReMap ChIP-seq,291;GTEx Coexpression,551"	"TM6SF1"
"gene_set_query"	"822"	"FOXJ1"	"752.3"	"ARCHS4 Coexpression,988;Enrichr Queries,331;GTEx Coexpression,938"	"C3,NGFR,CXCL10,TNC,CRLF1,ICAM1"
"gene_set_query"	"823"	"ZNF287"	"752.7"	"ARCHS4 Coexpression,329;Enrichr Queries,594;GTEx Coexpression,1335"	"CXCL10,BEX1,PCDHB2,GBP2,IFIT2,BIRC3"
"gene_set_query"	"824"	"ZNF304"	"753.0"	"ARCHS4 Coexpression,1072;Enrichr Queries,547;GTEx Coexpression,640"	"C3,CXCL10,CXCL8,NPTX1,BIRC3"
"gene_set_query"	"825"	"TBX15"	"753.3"	"ARCHS4 Coexpression,699;Enrichr Queries,237;GTEx Coexpression,1324"	"C3,CXCL10,VCAM1,ANGPT1,TNC,PADI2,SVEP1,NID2"
"gene_set_query"	"826"	"SEBOX"	"754.0"	"ARCHS4 Coexpression,1231;Enrichr Queries,277"	"C3,CXCL10,TNFAIP6,TNC,SERPING1,NPTX1,ICAM1"
"gene_set_query"	"827"	"ZNF419"	"755.0"	"ARCHS4 Coexpression,596;Enrichr Queries,424;GTEx Coexpression,1245"	"CXCL8,PSAT1,TNFAIP3,SLITRK5,IFIT2,BIRC3"
"gene_set_query"	"828"	"HNF1A"	"755.0"	"ARCHS4 Coexpression,777;Enrichr Queries,583;GTEx Coexpression,905"	"C3,CXCL10,EHF,ICAM1"
"gene_set_query"	"829"	"GABPA"	"755.8"	"Literature ChIP-seq,25;ARCHS4 Coexpression,1190;ENCODE ChIP-seq,104;Enrichr Queries,1332;ReMap ChIP-seq,280;GTEx Coexpression,1604"	"RGS4,EHF,ANGPT1,SQOR,TNC,PLXDC2,HAPLN1,ICAM1,FGF10"
"gene_set_query"	"830"	"PAX1"	"756.0"	"ARCHS4 Coexpression,609;Enrichr Queries,827;GTEx Coexpression,832"	"CXCL10,FOXG1,NPTX1"
"gene_set_query"	"831"	"IKZF5"	"756.0"	"ARCHS4 Coexpression,294;Enrichr Queries,1126;GTEx Coexpression,848"	"TNFAIP3,CYTIP"
"gene_set_query"	"832"	"ZFP3"	"756.3"	"ARCHS4 Coexpression,689;Enrichr Queries,343;GTEx Coexpression,1237"	"C3,CXCL10,TNFAIP3,APOD,GBP2,PLXDC2,IFIT2"
"gene_set_query"	"833"	"TBXT"	"756.8"	"ARCHS4 Coexpression,1043;Enrichr Queries,663;ReMap ChIP-seq,75;GTEx Coexpression,1246"	"CXCL10,IL6,ELN,FOXG1,MYBPH,SERPING1,CRLF1"
"gene_set_query"	"834"	"RFX2"	"757.5"	"ARCHS4 Coexpression,902;Enrichr Queries,467;ReMap ChIP-seq,228;GTEx Coexpression,1433"	"C3,DPP4,CXCL10,ELN,TNFAIP3,ICAM1"
"gene_set_query"	"835"	"ZBTB5"	"758.0"	"ARCHS4 Coexpression,1480;Enrichr Queries,423;GTEx Coexpression,371"	"CXCL10,EHF,SERPINB2,TNFAIP3,ICAM1,IFIT2,BIRC3"
"gene_set_query"	"836"	"SMAD5"	"758.0"	"ARCHS4 Coexpression,277;Enrichr Queries,1369;ReMap ChIP-seq,109;GTEx Coexpression,1277"	"TNFAIP3,CYTIP,EVI2B,SNORD82,ICAM1"
"gene_set_query"	"837"	"CTCFL"	"758.4"	"ARCHS4 Coexpression,1210;ENCODE ChIP-seq,60;Enrichr Queries,1018;ReMap ChIP-seq,184;GTEx Coexpression,1320"	"CXCL10,NGFR,PPP1R14A,LCE3A,TNFAIP3,STEAP1,TM6SF1,CLDN1,CRLF1,ICAM1"
"gene_set_query"	"838"	"BSX"	"759.0"	"ARCHS4 Coexpression,1167;Enrichr Queries,991;GTEx Coexpression,119"	"BEX1,MAOB,FOXG1,DNER"
"gene_set_query"	"839"	"ZFP62"	"759.3"	"ARCHS4 Coexpression,278;Enrichr Queries,1090;GTEx Coexpression,910"	"PSAT1,FOXG1,CD24"
"gene_set_query"	"840"	"SIX5"	"759.6"	"ARCHS4 Coexpression,1010;ENCODE ChIP-seq,107;Enrichr Queries,1035;ReMap ChIP-seq,172;GTEx Coexpression,1474"	"C3,PPP1R14A,GBP2"
"gene_set_query"	"841"	"SNAPC2"	"760.0"	"ARCHS4 Coexpression,964;GTEx Coexpression,556"	"PPP1R14A"
"gene_set_query"	"842"	"XPA"	"760.3"	"ARCHS4 Coexpression,943;Enrichr Queries,749;GTEx Coexpression,589"	"PPP1R14A,CXCL10,TNFAIP3,BIRC3"
"gene_set_query"	"843"	"ZNF771"	"760.7"	"ARCHS4 Coexpression,897;Enrichr Queries,851;GTEx Coexpression,534"	"FOXG1,TNC,ICAM1"
"gene_set_query"	"844"	"ZNF470"	"761.0"	"ARCHS4 Coexpression,1222;Enrichr Queries,608;GTEx Coexpression,453"	"CXCL10,CXCL8,JAKMIP2,ICAM1,BIRC3"
"gene_set_query"	"845"	"HOXA6"	"761.0"	"ARCHS4 Coexpression,592;Enrichr Queries,1002;GTEx Coexpression,689"	"ANGPT1,SVEP1,ICAM1"
"gene_set_query"	"846"	"NR2F6"	"761.8"	"ARCHS4 Coexpression,1022;Enrichr Queries,915;ReMap ChIP-seq,81;GTEx Coexpression,1029"	"C3,DPP4,CXCL10,CCL20,ICAM1"
"gene_set_query"	"847"	"ZSCAN10"	"762.0"	"ARCHS4 Coexpression,426;Enrichr Queries,741;GTEx Coexpression,1119"	"CXCL10,PSAT1,CD24,NID2"
"gene_set_query"	"848"	"ZNF226"	"762.3"	"ARCHS4 Coexpression,528;Enrichr Queries,504;GTEx Coexpression,1255"	"C3,CXCL10,GBP2,IFIT2,BIRC3,JAKMIP2"
"gene_set_query"	"849"	"ZNF786"	"762.7"	"ARCHS4 Coexpression,1108;Enrichr Queries,284;GTEx Coexpression,896"	"CXCL10,TMEM158,GBP2,ICAM1,IFIT2,BIRC3"
"gene_set_query"	"850"	"ZBTB42"	"763.5"	"ARCHS4 Coexpression,700;GTEx Coexpression,827"	"PIP"
"gene_set_query"	"851"	"ZNF454"	"763.7"	"ARCHS4 Coexpression,1106;Enrichr Queries,652;GTEx Coexpression,533"	"CXCL10,FOXG1,SVEP1,PTCHD4,PLXDC2"
"gene_set_query"	"852"	"NCOA3"	"764.5"	"ARCHS4 Coexpression,1367;Enrichr Queries,1009;ReMap ChIP-seq,86;GTEx Coexpression,596"	"ANGPT1,WIF1,PSAT1,ABCA8,CD24,BIRC3"
"gene_set_query"	"853"	"ZNF597"	"764.7"	"ARCHS4 Coexpression,1377;Enrichr Queries,103;GTEx Coexpression,814"	"C3,CXCL10,IL6,CXCL8,RSAD2,PSAT1,TNFAIP3,CLDN1,ICAM1,IFIT2"
"gene_set_query"	"854"	"PEG3"	"765.0"	"ARCHS4 Coexpression,1274;GTEx Coexpression,256"	"BEX1,DNER"
"gene_set_query"	"855"	"DMRT1"	"765.3"	"Literature ChIP-seq,113;ARCHS4 Coexpression,939;Enrichr Queries,849;GTEx Coexpression,1160"	"CXCL10,CPM,TMEM158,WIF1,FOXG1,ELN,SVEP1,CRLF1"
"gene_set_query"	"856"	"ZNF329"	"766.3"	"ARCHS4 Coexpression,1588;Enrichr Queries,350;GTEx Coexpression,361"	"C3,CXCL10,CXCL8,TMEM158,KCND2,NPTX1,GBP2,IFIT2"
"gene_set_query"	"857"	"FOXB1"	"766.7"	"ARCHS4 Coexpression,1083;Enrichr Queries,659;GTEx Coexpression,558"	"NGFR,CXCL10,FOXG1,DNER"
"gene_set_query"	"858"	"POU6F1"	"767.0"	"ARCHS4 Coexpression,559;Enrichr Queries,1094;GTEx Coexpression,648"	"CXCL10,KCND2,NPTX1"
"gene_set_query"	"859"	"ZNF502"	"767.0"	"ARCHS4 Coexpression,767;Enrichr Queries,240;GTEx Coexpression,1294"	"CXCL10,CXCL8,IL1B,FOXG1,PLXDC2,IFIT2,BIRC3,JAKMIP2"
"gene_set_query"	"860"	"MESP1"	"767.7"	"ARCHS4 Coexpression,363;Enrichr Queries,692;GTEx Coexpression,1248"	"CXCL10,IL6,TMEM158,PLPPR4,STEAP1"
"gene_set_query"	"861"	"ZNF808"	"767.7"	"ARCHS4 Coexpression,1446;Enrichr Queries,732;GTEx Coexpression,125"	"CXCL10,BEX1,CXCL8,DNER,TNFAIP3,JAKMIP2"
"gene_set_query"	"862"	"ESRRB"	"770.5"	"Literature ChIP-seq,94;ARCHS4 Coexpression,1084;Enrichr Queries,1015;GTEx Coexpression,889"	"NGFR,CXCL11,MYBPH,TM6SF1,SOD2,BIRC3"
"gene_set_query"	"863"	"ZNF691"	"771.3"	"ARCHS4 Coexpression,762;Enrichr Queries,641;GTEx Coexpression,911"	"C3,CXCL10,PSAT1,TNFAIP3,GBP2"
"gene_set_query"	"864"	"MYF6"	"772.3"	"ARCHS4 Coexpression,735;Enrichr Queries,313;GTEx Coexpression,1269"	"C3,CXCL10,IL6,MYBPH,PADI2,APOD"
"gene_set_query"	"865"	"TERF2"	"773.8"	"ARCHS4 Coexpression,587;Enrichr Queries,1315;ReMap ChIP-seq,242;GTEx Coexpression,951"	"SLITRK5,EVI2B"
"gene_set_query"	"866"	"ZBTB11"	"774.3"	"ARCHS4 Coexpression,628;Enrichr Queries,1295;ReMap ChIP-seq,233;GTEx Coexpression,941"	"CYTIP,ICAM1"
"gene_set_query"	"867"	"MYBL1"	"774.8"	"Literature ChIP-seq,155;ARCHS4 Coexpression,1538;Enrichr Queries,733;GTEx Coexpression,673"	"CXCL10,PSAT1,TNFAIP3,CYTIP"
"gene_set_query"	"868"	"HIF3A"	"775.3"	"ARCHS4 Coexpression,772;Enrichr Queries,316;GTEx Coexpression,1238"	"CPM,CXCL10,VCAM1,ANGPT1,TNC,TNFAIP3,ICAM1"
"gene_set_query"	"869"	"ZNF630"	"775.5"	"ARCHS4 Coexpression,1075;GTEx Coexpression,476"	"FAM198B-AS1"
"gene_set_query"	"870"	"ZNF584"	"777.0"	"ARCHS4 Coexpression,956;Enrichr Queries,1160;ReMap ChIP-seq,152;GTEx Coexpression,840"	"CXCL8,TNFAIP3,SOD2"
"gene_set_query"	"871"	"RFX4"	"778.3"	"ARCHS4 Coexpression,675;Enrichr Queries,707;GTEx Coexpression,953"	"FOXG1,TNC,BMPR1B,JAKMIP2"
"gene_set_query"	"872"	"ZNF529"	"778.7"	"ARCHS4 Coexpression,1255;Enrichr Queries,972;GTEx Coexpression,109"	"KCND2,SQOR,PLXDC2,JAKMIP2,BIRC3"
"gene_set_query"	"873"	"ZNF764"	"779.3"	"ARCHS4 Coexpression,882;Enrichr Queries,571;GTEx Coexpression,885"	"CXCL8,TNC,TNFAIP3,ICAM1"
"gene_set_query"	"874"	"ZSCAN9"	"779.5"	"ARCHS4 Coexpression,148;GTEx Coexpression,1411"	"BEX1,PCDHB2,CD24"
"gene_set_query"	"875"	"ATF1"	"779.6"	"ARCHS4 Coexpression,1426;ENCODE ChIP-seq,58;Enrichr Queries,1167;ReMap ChIP-seq,169;GTEx Coexpression,1078"	"C3,CXCL8,TNFAIP6,ABCA8,CYTIP,GBP2,ICAM1,BIRC3"
